IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.11.158,2082,2082,FALSE,SIN,Asia Pacific,Singapore,23,0
8.219.193.97,2095,0,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.5.223,80,80,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.97.254,80,80,FALSE,SIN,Asia Pacific,Singapore,23,0
8.219.196.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,0
8.222.133.247,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,0
8.222.184.198,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.123.133,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.87.246,80,80,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.29.235,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,0
8.219.238.145,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.154.227,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.117.48,2052,0,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.99.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.136.196,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.133.247,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.104.11,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.15.73,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.23.135,2086,2086,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.164.209,2086,2086,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.147.203,2086,2086,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.136.196,2086,2086,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.116.208,80,80,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.88.181,2095,2095,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.28.170,2095,0,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.94.113,2082,2082,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.23.135,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,0
47.236.144.48,80,80,FALSE,SIN,Asia Pacific,Singapore,24,0
47.241.173.60,80,0,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.254.91,80,0,FALSE,SIN,Asia Pacific,Singapore,24,0
8.222.160.61,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.6.170,2082,0,FALSE,SIN,Asia Pacific,Singapore,25,0
8.219.79.74,8880,8880,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.120.9,80,0,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.119.253,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,0
8.222.182.10,2087,2087,TRUE,SIN,Asia Pacific,Singapore,25,0
47.236.144.208,8880,8880,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.10.100,2052,2052,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.19.51,80,80,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.104.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.114.23,2086,2086,FALSE,SIN,Asia Pacific,Singapore,25,0
8.222.145.43,2053,0,TRUE,SIN,Asia Pacific,Singapore,25,0
8.222.144.50,2082,2082,FALSE,SIN,Asia Pacific,Singapore,25,0
8.222.159.252,2086,2086,FALSE,SIN,Asia Pacific,Singapore,25,0
8.219.251.81,8880,8880,FALSE,SIN,Asia Pacific,Singapore,25,0
8.219.0.162,2086,2086,FALSE,SIN,Asia Pacific,Singapore,25,0
47.236.87.246,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,0
8.222.156.205,80,0,FALSE,SIN,Asia Pacific,Singapore,26,0
8.219.228.157,80,80,FALSE,SIN,Asia Pacific,Singapore,26,0
8.222.180.242,2086,2086,FALSE,SIN,Asia Pacific,Singapore,26,0
47.236.71.226,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,0
47.236.7.246,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,0
47.236.7.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,0
8.222.150.197,2095,2095,FALSE,SIN,Asia Pacific,Singapore,26,0
8.219.228.30,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,0
47.236.119.253,80,80,FALSE,SIN,Asia Pacific,Singapore,26,0
8.222.137.147,80,0,FALSE,SIN,Asia Pacific,Singapore,26,0
47.236.23.135,2096,0,TRUE,SIN,Asia Pacific,Singapore,26,0
47.236.144.196,80,80,FALSE,SIN,Asia Pacific,Singapore,27,0
8.222.128.131,80,80,FALSE,SIN,Asia Pacific,Singapore,27,0
8.222.150.197,8880,8880,FALSE,SIN,Asia Pacific,Singapore,27,0
47.236.163.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,27,0
8.222.187.107,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,0
8.222.187.4,2053,2053,TRUE,SIN,Asia Pacific,Singapore,27,0
8.219.178.101,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,0
47.236.104.11,2052,2052,FALSE,SIN,Asia Pacific,Singapore,27,0
47.236.11.84,80,80,FALSE,SIN,Asia Pacific,Singapore,27,0
8.222.188.56,2096,2096,TRUE,SIN,Asia Pacific,Singapore,27,0
47.236.11.84,8880,8880,FALSE,SIN,Asia Pacific,Singapore,27,0
47.236.88.181,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,0
8.219.174.213,80,80,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.97.254,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,0
8.222.140.87,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,0
8.222.147.203,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,0
8.222.156.205,8443,0,TRUE,SIN,Asia Pacific,Singapore,28,0
47.236.83.196,8880,8880,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.79.77,80,80,FALSE,SIN,Asia Pacific,Singapore,28,0
8.222.154.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.116.26,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,0
8.222.175.78,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.166.131,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.82.218,8880,8880,FALSE,SIN,Asia Pacific,Singapore,28,0
47.236.93.176,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,0
8.222.133.247,2052,2052,FALSE,SIN,Asia Pacific,Singapore,29,0
47.236.97.254,8880,8880,FALSE,SIN,Asia Pacific,Singapore,29,0
47.236.88.181,2053,0,TRUE,SIN,Asia Pacific,Singapore,29,0
47.236.71.226,2086,2086,FALSE,SIN,Asia Pacific,Singapore,29,0
47.236.144.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,29,0
8.222.137.166,2052,2052,FALSE,SIN,Asia Pacific,Singapore,29,0
8.222.174.108,2086,2086,FALSE,SIN,Asia Pacific,Singapore,29,0
47.236.87.246,2082,2082,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.114.167,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.94.113,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.116.208,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.79.77,2086,2086,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.94.113,80,80,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.97.254,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,0
8.222.137.192,80,80,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.5.223,2086,2086,FALSE,SIN,Asia Pacific,Singapore,30,0
47.241.173.60,80,0,FALSE,SIN,Asia Pacific,Singapore,30,0
8.222.144.50,2083,2083,TRUE,SIN,Asia Pacific,Singapore,30,0
8.222.188.56,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,0
47.236.114.167,80,80,FALSE,SIN,Asia Pacific,Singapore,30,0
8.222.129.32,2082,2082,FALSE,SIN,Asia Pacific,Singapore,30,0
8.222.169.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.103.153,2086,2086,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.152.165,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.180.242,2052,2052,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.175.78,8880,8880,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.134.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.167.147,80,80,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.121.7,8880,8880,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.99.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.87.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.10.100,2082,2082,FALSE,SIN,Asia Pacific,Singapore,31,0
8.219.195.47,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,0
8.219.241.189,8080,8080,FALSE,SIN,Asia Pacific,Singapore,31,0
8.222.187.107,8880,8880,FALSE,SIN,Asia Pacific,Singapore,31,0
47.236.97.90,8880,8880,FALSE,SIN,Asia Pacific,Singapore,32,0
47.236.163.221,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,0
47.236.28.170,2052,0,FALSE,SIN,Asia Pacific,Singapore,32,0
8.222.164.209,2095,2095,FALSE,SIN,Asia Pacific,Singapore,32,0
47.236.117.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,32,0
47.236.10.100,2053,0,TRUE,SIN,Asia Pacific,Singapore,32,0
8.217.49.234,443,443,TRUE,HKG,Asia Pacific,Hong Kong,32,0
47.236.97.254,2082,2082,FALSE,SIN,Asia Pacific,Singapore,32,0
8.222.155.242,8080,8080,FALSE,SIN,Asia Pacific,Singapore,32,0
8.217.250.222,443,0,TRUE,HKG,Asia Pacific,Hong Kong,32,0
47.236.10.100,8880,8880,FALSE,SIN,Asia Pacific,Singapore,32,0
47.236.103.153,2052,0,FALSE,SIN,Asia Pacific,Singapore,32,0
8.222.145.43,8080,0,FALSE,SIN,Asia Pacific,Singapore,32,0
8.222.164.209,2096,2096,TRUE,SIN,Asia Pacific,Singapore,32,0
8.219.106.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,33,0
47.236.96.141,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.99.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,33,0
8.218.211.17,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,33,0
8.222.168.155,2052,0,FALSE,SIN,Asia Pacific,Singapore,33,0
147.139.209.246,80,0,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.144.196,8880,8880,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.28.170,80,0,FALSE,SIN,Asia Pacific,Singapore,33,0
8.222.136.247,2082,2082,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.172.41,80,80,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.88.181,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,0
47.236.94.109,2082,2082,FALSE,SIN,Asia Pacific,Singapore,34,0
8.222.144.117,2095,2095,FALSE,SIN,Asia Pacific,Singapore,34,0
8.210.55.134,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,34,0
47.236.120.9,8880,0,FALSE,SIN,Asia Pacific,Singapore,34,0
47.236.97.90,8080,8080,FALSE,SIN,Asia Pacific,Singapore,34,0
47.236.65.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,34,0
8.222.175.6,443,443,TRUE,SIN,Asia Pacific,Singapore,34,0
47.236.144.48,2082,2082,FALSE,SIN,Asia Pacific,Singapore,34,0
8.210.192.93,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,34,0
47.236.94.113,2095,2095,FALSE,SIN,Asia Pacific,Singapore,34,0
47.243.203.119,443,443,TRUE,HKG,Asia Pacific,Hong Kong,34,0
47.236.120.9,2095,0,FALSE,SIN,Asia Pacific,Singapore,34,0
8.217.149.28,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,35,0
8.219.202.130,80,80,FALSE,SIN,Asia Pacific,Singapore,35,0
47.236.82.218,2052,2052,FALSE,SIN,Asia Pacific,Singapore,35,0
47.236.97.254,2095,2095,FALSE,SIN,Asia Pacific,Singapore,35,0
8.212.26.41,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,35,0
8.222.188.56,80,80,FALSE,SIN,Asia Pacific,Singapore,35,0
47.243.86.79,2087,0,TRUE,HKG,Asia Pacific,Hong Kong,35,0
47.243.86.79,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,35,0
8.210.192.93,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,35,0
8.219.6.157,8080,8080,FALSE,SIN,Asia Pacific,Singapore,35,0
8.210.117.18,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,35,0
8.210.146.108,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,36,0
47.76.221.69,80,0,FALSE,HKG,Asia Pacific,Hong Kong,36,0
47.236.99.59,2086,0,FALSE,SIN,Asia Pacific,Singapore,36,0
8.222.167.8,2087,2087,TRUE,SIN,Asia Pacific,Singapore,36,0
8.222.175.78,8080,8080,FALSE,SIN,Asia Pacific,Singapore,36,0
47.243.107.148,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,36,0
47.236.13.101,80,0,FALSE,SIN,Asia Pacific,Singapore,36,0
8.222.187.107,2086,2086,FALSE,SIN,Asia Pacific,Singapore,36,0
47.236.79.77,2082,2082,FALSE,SIN,Asia Pacific,Singapore,36,0
8.222.162.45,2053,0,TRUE,SIN,Asia Pacific,Singapore,36,0
8.212.26.72,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,36,0
47.236.148.174,2095,2095,FALSE,SIN,Asia Pacific,Singapore,37,0
8.219.251.207,80,0,FALSE,SIN,Asia Pacific,Singapore,37,0
8.217.49.34,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,37,0
8.212.27.208,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,37,0
8.222.131.102,8880,8880,FALSE,SIN,Asia Pacific,Singapore,37,0
47.236.79.77,80,0,FALSE,SIN,Asia Pacific,Singapore,37,0
47.236.123.133,8880,8880,FALSE,SIN,Asia Pacific,Singapore,37,0
8.217.149.28,80,80,FALSE,HKG,Asia Pacific,Hong Kong,37,0
8.218.174.118,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,37,0
8.210.192.93,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,37,0
8.210.65.1,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,37,0
8.218.11.90,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,37,0
8.210.245.224,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,37,0
47.236.114.23,8880,8880,FALSE,SIN,Asia Pacific,Singapore,37,0
8.219.253.114,2052,2052,FALSE,SIN,Asia Pacific,Singapore,38,0
8.210.192.93,2053,0,TRUE,HKG,Asia Pacific,Hong Kong,38,0
8.210.192.93,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,0
8.218.11.90,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,38,0
8.222.130.137,8080,8080,FALSE,SIN,Asia Pacific,Singapore,38,0
8.222.137.166,8880,8880,FALSE,SIN,Asia Pacific,Singapore,38,0
8.210.125.142,80,0,FALSE,HKG,Asia Pacific,Hong Kong,38,0
8.212.41.98,8080,8080,FALSE,SJC,North America,San Jose,38,0
8.217.147.230,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,38,0
47.236.117.48,2082,2082,FALSE,SIN,Asia Pacific,Singapore,38,0
8.210.250.120,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,38,0
47.52.172.167,80,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
8.217.121.254,2053,0,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.217.56.102,80,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
47.243.70.197,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,39,0
47.236.65.232,8880,8880,FALSE,SIN,Asia Pacific,Singapore,39,0
8.222.171.236,2096,0,TRUE,SIN,Asia Pacific,Singapore,39,0
8.218.134.170,80,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
8.222.145.43,80,0,FALSE,SIN,Asia Pacific,Singapore,39,0
47.236.6.170,80,0,FALSE,SIN,Asia Pacific,Singapore,39,0
47.243.173.187,2087,0,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.210.107.246,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,39,0
8.210.146.108,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
8.217.85.14,443,443,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.212.18.214,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
47.243.183.127,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.210.174.156,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.212.27.208,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,39,0
47.243.203.119,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,39,0
47.236.12.73,8880,8880,FALSE,SIN,Asia Pacific,Singapore,39,0
47.243.203.119,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,39,0
8.218.188.129,80,80,FALSE,HKG,Asia Pacific,Hong Kong,39,0
47.236.99.59,8880,0,FALSE,SIN,Asia Pacific,Singapore,39,0
8.222.160.176,8880,8880,FALSE,SIN,Asia Pacific,Singapore,40,0
8.210.250.120,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,40,0
47.236.87.206,2052,2052,FALSE,SIN,Asia Pacific,Singapore,40,0
47.236.29.235,2082,2082,FALSE,SIN,Asia Pacific,Singapore,40,0
47.76.82.101,80,0,FALSE,HKG,Asia Pacific,Hong Kong,40,0
8.210.119.11,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,40,0
8.210.156.6,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,40,0
47.236.15.73,80,80,FALSE,SIN,Asia Pacific,Singapore,40,0
47.243.161.235,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,40,0
47.236.10.100,2087,0,TRUE,SIN,Asia Pacific,Singapore,41,0
47.236.11.84,2086,2086,FALSE,SIN,Asia Pacific,Singapore,41,0
8.218.119.115,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,41,0
47.243.107.148,443,443,TRUE,HKG,Asia Pacific,Hong Kong,41,0
8.222.210.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,41,0
8.210.174.156,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,41,0
8.222.129.245,2086,2086,FALSE,SIN,Asia Pacific,Singapore,41,0
8.210.9.129,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,41,0
8.222.154.227,2082,2082,FALSE,SIN,Asia Pacific,Singapore,41,0
8.210.101.157,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,41,0
8.217.250.5,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.76.77.103,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.236.123.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,41,0
8.210.250.120,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.52.172.167,80,0,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.243.161.235,443,0,TRUE,HKG,Asia Pacific,Hong Kong,41,0
8.210.174.156,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.236.79.77,8080,8080,FALSE,SIN,Asia Pacific,Singapore,41,0
47.236.169.141,80,80,FALSE,SIN,Asia Pacific,Singapore,41,0
8.210.250.120,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,41,0
47.243.162.49,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,42,0
8.219.5.10,8880,8880,FALSE,SIN,Asia Pacific,Singapore,42,0
8.217.149.28,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.210.117.18,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.210.107.246,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,0
47.236.97.90,8880,8880,FALSE,SIN,Asia Pacific,Singapore,42,0
47.76.37.57,80,80,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.217.85.14,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,42,0
47.243.70.197,443,0,TRUE,HKG,Asia Pacific,Hong Kong,42,0
47.236.168.17,8443,8443,TRUE,SIN,Asia Pacific,Singapore,42,0
8.222.164.44,2095,2095,FALSE,SIN,Asia Pacific,Singapore,42,0
47.243.183.127,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,42,0
8.210.152.174,80,0,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.217.91.121,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.210.156.6,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.212.26.41,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,43,0
8.217.85.14,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,43,0
8.217.85.14,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,43,0
8.222.136.196,2082,2082,FALSE,SIN,Asia Pacific,Singapore,43,0
47.243.107.148,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,43,0
47.243.121.38,80,443,TRUE,LHR,Europe,London,44,0
8.210.101.157,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.137.178,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,0
8.210.250.120,2053,0,TRUE,HKG,Asia Pacific,Hong Kong,44,0
8.222.136.247,8443,8443,TRUE,SIN,Asia Pacific,Singapore,44,0
8.218.18.132,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.207.169,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,44,0
8.212.26.72,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.154.50,2096,2096,TRUE,SIN,Asia Pacific,Singapore,45,0
8.222.152.165,2082,2082,FALSE,SIN,Asia Pacific,Singapore,45,0
8.218.243.95,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.49.34,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.49.34,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,45,0
8.210.192.93,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.219.122.96,2083,2083,TRUE,SIN,Asia Pacific,Singapore,45,0
8.210.192.93,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.87.246,2086,2086,FALSE,SIN,Asia Pacific,Singapore,45,0
8.218.2.181,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.93.176,80,80,FALSE,SIN,Asia Pacific,Singapore,45,0
8.222.150.197,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,0
47.243.162.49,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,46,0
8.219.210.93,8880,8880,FALSE,SIN,Asia Pacific,Singapore,46,0
8.217.251.62,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.91.219,80,0,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.212.43.8,443,0,TRUE,SJC,North America,San Jose,47,0
8.218.188.129,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.212.26.41,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.140.229,80,80,FALSE,SIN,Asia Pacific,Singapore,47,0
8.210.151.69,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.32.21,80,0,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.212.27.208,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.222.144.219,80,80,FALSE,SIN,Asia Pacific,Singapore,48,0
47.242.202.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,49,0
47.236.130.95,80,80,FALSE,SIN,Asia Pacific,Singapore,49,0
47.243.161.235,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,49,0
8.219.245.187,2086,2086,FALSE,SIN,Asia Pacific,Singapore,49,0
47.236.71.226,2082,2082,FALSE,SIN,Asia Pacific,Singapore,49,0
47.76.32.108,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,50,0
8.218.148.106,443,443,TRUE,HKG,Asia Pacific,Hong Kong,50,0
47.243.161.235,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,50,0
8.222.175.78,8443,8443,TRUE,SIN,Asia Pacific,Singapore,51,0
8.210.156.6,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,51,0
47.236.4.129,8880,8880,FALSE,SIN,Asia Pacific,Singapore,51,0
8.219.104.242,443,443,TRUE,SIN,Asia Pacific,Singapore,51,0
8.222.147.203,2082,2082,FALSE,SIN,Asia Pacific,Singapore,51,0
8.219.101.72,2087,2087,TRUE,SIN,Asia Pacific,Singapore,51,0
47.236.114.167,8880,8880,FALSE,SIN,Asia Pacific,Singapore,51,0
8.212.10.84,80,0,FALSE,HKG,Asia Pacific,Hong Kong,52,0
47.76.37.57,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,52,0
8.217.49.34,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,52,0
47.242.54.157,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,53,0
8.218.110.180,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,0
8.210.101.157,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,53,0
8.210.151.69,80,80,FALSE,HKG,Asia Pacific,Hong Kong,53,0
8.222.138.164,2096,2096,TRUE,SIN,Asia Pacific,Singapore,54,0
47.57.9.17,80,0,FALSE,HKG,Asia Pacific,Hong Kong,54,0
8.222.156.205,2087,0,TRUE,SIN,Asia Pacific,Singapore,54,0
47.243.173.187,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,54,0
8.218.243.95,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,55,0
8.222.249.190,2083,2083,TRUE,SIN,Asia Pacific,Singapore,55,0
8.219.121.24,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,0
8.217.85.14,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,55,0
8.212.26.72,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,55,0
47.236.116.26,2052,2052,FALSE,SIN,Asia Pacific,Singapore,55,0
47.236.94.109,2052,2052,FALSE,SIN,Asia Pacific,Singapore,55,0
8.212.27.208,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,55,0
47.76.33.40,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,56,0
8.212.43.8,443,0,TRUE,SJC,North America,San Jose,56,0
47.76.49.246,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,57,0
47.242.59.216,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,58,0
8.219.90.87,2096,2096,TRUE,SIN,Asia Pacific,Singapore,58,0
47.242.202.230,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,58,0
8.218.204.128,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,58,0
8.217.248.220,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,59,0
8.212.27.208,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,59,0
